DATE_TIME	PLANT_ID	SOURCE_KEY	DC_POWER	AC_POWER	DAILY_YIELD	TOTAL_YIELD
31-05-2020 11:45	4135001	pkci93gMrogZuBj	7935.14	775.714	3169.71	7292045.714
29-05-2020 23:00	4135001	uHbuxQJl8lW7ozc	0	0	0	7151932.000
05-06-2020 18:00	4135001	sjndEbLyjtCKgGv	1229.5	119.85	7729.75	7179247.750
18-05-2020 16:45	4135001	7JYdWkrLSPkdwr4	2870.43	281.614	5117.57	7628180.571
13-06-2020 00:45	4135001	adLQvlD726eNBSB	0	0	0	6488722.000
30-05-2020 08:15	4135001	iCRJl6heRkivqQ3	4241.86	416.586	384.714	7291637.714
03-06-2020 04:00	4135001	ZoEaEvLYb1n2sOq	0	0	0	7235727.000
27-05-2020 03:00	4135001	3PZuoBAID5Wc2HD	0	0	0	7078711.000
19-05-2020 10:00	4135001	adLQvlD726eNBSB	6668.12	653.038	1399.12	6299215.125
25-05-2020 11:15	4135001	wCURE6d3bPkepu2	12289.3	1198.24	3316.57	6859107.571
16-06-2020 05:45	4135001	pkci93gMrogZuBj	0	0	0	7403217.000
10-06-2020 09:30	4135001	sjndEbLyjtCKgGv	7073.88	692.55	1236.25	7210331.250
13-06-2020 21:15	4135001	z9Y9gH1T5YWrNuG	0	0	8363	7225230.000
11-06-2020 07:30	4135001	uHbuxQJl8lW7ozc	1506.86	147.143	92.1429	7240600.143
21-05-2020 09:00	4135001	ZnxXDlPa8U1GXgE	8312.14	813.486	1002	6565047.000
16-06-2020 08:45	4135001	iCRJl6heRkivqQ3	5420.57	531.157	744.857	7414745.857
02-06-2020 16:45	4135001	1BY6WEcLGh8j5v7	2937	288.271	6841.71	6390280.714
06-06-2020 13:00	4135001	rGa61gmuvPhdLxV	11968.3	1167.53	4373.14	7277463.143
26-05-2020 08:00	4135001	ZoEaEvLYb1n2sOq	4929.29	483.357	397	7179311.000
18-05-2020 23:45	4135001	3PZuoBAID5Wc2HD	0	0	5435	7013918.000
19-05-2020 14:45	4135001	iCRJl6heRkivqQ3	9688.25	947.413	5530.38	7209297.375
25-05-2020 07:15	4135001	adLQvlD726eNBSB	2823.71	277.186	144.143	6346275.143
22-05-2020 22:30	4135001	YxYtjZvoooNbGkE	0	0	0	7236121.000
15-05-2020 18:45	4135001	uHbuxQJl8lW7ozc	0	0	6387	7045068.000
01-06-2020 08:45	4135001	1BY6WEcLGh8j5v7	6402.25	627.138	876	6378807.000
07-06-2020 22:00	4135001	wCURE6d3bPkepu2	0	0	6433	6959527.000
08-06-2020 00:00	4135001	VHMLBKoKgIrUVDU	0	0	0	7386208.000
15-06-2020 02:15	4135001	1IF53ai7Xc0U56Y	0	0	0	6414368.000
01-06-2020 07:45	4135001	ZnxXDlPa8U1GXgE	4941.14	484.429	361	6649886.000
17-06-2020 09:00	4135001	1BY6WEcLGh8j5v7	4811	471.814	650.714	6480448.714
31-05-2020 22:00	4135001	iCRJl6heRkivqQ3	0	0	5969	7304567.000
02-06-2020 06:30	4135001	WRmjgnKYAwPKWDb	501.75	48.525	17.375	7159717.375
03-06-2020 21:15	4135001	iCRJl6heRkivqQ3	0	0	7883	7325696.000
26-05-2020 08:45	4135001	7JYdWkrLSPkdwr4	7557.62	739.938	891.875	7684911.875
16-05-2020 05:15	4135001	YxYtjZvoooNbGkE	0	0	0	7186257.000
17-06-2020 15:15	4135001	pkci93gMrogZuBj	1529.86	149.629	5493.29	7414971.286
07-06-2020 03:15	4135001	YxYtjZvoooNbGkE	0	0	0	7348812.000
22-05-2020 01:00	4135001	rGa61gmuvPhdLxV	0	0	0	7160399.000
24-05-2020 02:00	4135001	rGa61gmuvPhdLxV	0	0	0	7175293.000
01-06-2020 01:30	4135001	sjndEbLyjtCKgGv	0	0	0	7142242.000
05-06-2020 01:00	4135001	rGa61gmuvPhdLxV	0	0	0	7265349.000
24-05-2020 08:15	4135001	VHMLBKoKgIrUVDU	5531.75	542.15	538.75	7272870.750
26-05-2020 18:45	4135001	WRmjgnKYAwPKWDb	0	0	0	7117880.000
09-06-2020 20:30	4135001	uHbuxQJl8lW7ozc	0	0	8309	7233863.000
30-05-2020 19:00	4135001	sjndEbLyjtCKgGv	0	0	7226	7136255.000
13-06-2020 18:45	4135001	zBIq5rxdHJRwDNY	0	0	8435	6557822.000
18-05-2020 14:45	4135001	7JYdWkrLSPkdwr4	6413.88	628.263	3931	7626994.000
30-05-2020 00:00	4135001	1IF53ai7Xc0U56Y	0	0	0	6298211.000
04-06-2020 00:30	4135001	ZnxXDlPa8U1GXgE	0	0	0	6670884.000
19-05-2020 13:15	4135001	iCRJl6heRkivqQ3	7677.75	751.562	4179.75	7207946.750
14-06-2020 22:00	4135001	zBIq5rxdHJRwDNY	0	0	7315	6565137.000
18-05-2020 03:45	4135001	bvBOhCH3iADSZry	0	0	0	6335576.000
15-06-2020 02:45	4135001	3PZuoBAID5Wc2HD	0	0	0	7218223.000
04-06-2020 09:30	4135001	zVJPv84UY57bAof	7239.5	708.663	1250.5	7264303.500
27-05-2020 16:15	4135001	3PZuoBAID5Wc2HD	4849.12	475.163	6340.5	7085051.500
22-05-2020 02:30	4135001	7JYdWkrLSPkdwr4	0	0	0	7651635.000
27-05-2020 15:15	4135001	zVJPv84UY57bAof	3508.38	344.262	5626.38	7211009.375
17-05-2020 13:00	4135001	WRmjgnKYAwPKWDb	6539.38	640.475	4940.38	7046370.375
12-06-2020 11:45	4135001	adLQvlD726eNBSB	9401.43	919.557	2470	6485204.000
16-05-2020 23:00	4135001	pkci93gMrogZuBj	0	0	6173	7181650.000
21-05-2020 14:00	4135001	pkci93gMrogZuBj	12269.9	1196.31	5921.29	7216119.286
29-05-2020 21:00	4135001	iCRJl6heRkivqQ3	0	0	0	7291253.000
03-06-2020 12:30	4135001	uHbuxQJl8lW7ozc	10814.1	1055.97	3793.14	7182198.143
16-05-2020 06:00	4135001	1BY6WEcLGh8j5v7	49.2857	4.75714	0	6265313.000
02-06-2020 15:15	4135001	McdE0feGgRqW7Ca	5588.25	547.725	6553	7299305.000
18-05-2020 22:15	4135001	sjndEbLyjtCKgGv	0	0	5351	7042405.000
15-05-2020 19:00	4135001	McdE0feGgRqW7Ca	0	0	6471	7165435.000
29-05-2020 20:30	4135001	1IF53ai7Xc0U56Y	0	0	8253	6298211.000
08-06-2020 10:00	4135001	3PZuoBAID5Wc2HD	12449	1213.94	1964.12	7169188.125
12-06-2020 04:00	4135001	ZnxXDlPa8U1GXgE	0	0	0	6729902.000
01-06-2020 21:15	4135001	zBIq5rxdHJRwDNY	0	0	5794	6469033.000
15-05-2020 14:15	4135001	ZoEaEvLYb1n2sOq	11917.2	1162.85	4552.88	7102651.875
02-06-2020 23:30	4135001	WRmjgnKYAwPKWDb	0	0	0	7166917.000
24-05-2020 14:30	4135001	uHbuxQJl8lW7ozc	10818.8	1056.66	6506.62	7110252.625
13-06-2020 07:45	4135001	ih0vzX44oOqAx2f	4168.75	409.475	283.125	6392546.125
27-05-2020 07:45	4135001	ZoEaEvLYb1n2sOq	3784.88	371.9	284.375	7186974.375
04-06-2020 10:45	4135001	McdE0feGgRqW7Ca	13187	1285.75	2429	7310798.000
08-06-2020 04:30	4135001	YxYtjZvoooNbGkE	0	0	0	7356967.000
17-05-2020 23:45	4135001	zBIq5rxdHJRwDNY	0	0	7507	6359657.000
12-06-2020 03:00	4135001	adLQvlD726eNBSB	0	0	0	6482734.000
04-06-2020 22:30	4135001	zBIq5rxdHJRwDNY	0	0	0	6492579.000
27-05-2020 10:30	4135001	uHbuxQJl8lW7ozc	9230.71	902.014	2086.29	7130624.286
17-06-2020 03:45	4135001	bvBOhCH3iADSZry	0	0	0	6533549.000
20-05-2020 17:30	4135001	YxYtjZvoooNbGkE	1867	183	8748	7221224.000
31-05-2020 07:00	4135001	z9Y9gH1T5YWrNuG	1195.12	116.237	72.125	7127669.125
25-05-2020 23:15	4135001	sjndEbLyjtCKgGv	0	0	8760	7098111.000
27-05-2020 15:45	4135001	rGa61gmuvPhdLxV	6772.75	663.175	5947.5	7205816.500
14-06-2020 22:15	4135001	bvBOhCH3iADSZry	0	0	3958	6521600.000
17-05-2020 18:30	4135001	z9Y9gH1T5YWrNuG	0	0	7486	7028226.000
13-06-2020 04:00	4135001	bvBOhCH3iADSZry	0	0	0	6509779.000
14-06-2020 14:15	4135001	WRmjgnKYAwPKWDb	11647.4	1136.77	5661.29	7252840.286
08-06-2020 17:00	4135001	wCURE6d3bPkepu2	3436	337.171	8228.57	6967755.571
26-05-2020 19:30	4135001	VHMLBKoKgIrUVDU	0	0	0	7297615.000
07-06-2020 06:30	4135001	uHbuxQJl8lW7ozc	800.857	77.6857	12.8571	7208867.857
29-05-2020 15:45	4135001	ZoEaEvLYb1n2sOq	7233.86	708.314	7255.43	7208793.429
21-05-2020 22:15	4135001	uHbuxQJl8lW7ozc	0	0	7865	7087976.000
09-06-2020 03:00	4135001	3PZuoBAID5Wc2HD	0	0	0	7175733.000
29-05-2020 22:45	4135001	YxYtjZvoooNbGkE	0	0	0	7292503.000
28-05-2020 04:15	4135001	zVJPv84UY57bAof	0	0	0	7212082.000
07-06-2020 21:30	4135001	uHbuxQJl8lW7ozc	0	0	8294	7217149.000
23-05-2020 10:15	4135001	1BY6WEcLGh8j5v7	8522.5	833.875	1960.75	6314397.750
14-06-2020 06:30	4135001	rGa61gmuvPhdLxV	659.571	63.9143	16	7330686.000
11-06-2020 21:45	4135001	YxYtjZvoooNbGkE	0	0	5592	7385279.000
16-06-2020 02:15	4135001	McdE0feGgRqW7Ca	0	0	0	7396230.000
15-06-2020 17:30	4135001	YxYtjZvoooNbGkE	1437.57	140.1	6564.29	7413266.286
13-06-2020 12:15	4135001	ZnxXDlPa8U1GXgE	10672.4	1042.26	4480	6740265.000
10-06-2020 02:00	4135001	iCRJl6heRkivqQ3	0	0	0	7373220.000
01-06-2020 07:00	4135001	1BY6WEcLGh8j5v7	2005.12	196.562	93.75	6378024.750
05-06-2020 10:30	4135001	1BY6WEcLGh8j5v7	9270.14	905.9	1941.71	6407321.714
10-06-2020 17:45	4135001	YxYtjZvoooNbGkE	1180.43	114.8	6391	7379659.000
16-06-2020 20:30	4135001	iCRJl6heRkivqQ3	0	0	6305	7420306.000
18-05-2020 03:45	4135001	sjndEbLyjtCKgGv	0	0	0	7037054.000
12-06-2020 00:45	4135001	zVJPv84UY57bAof	0	0	0	7322687.000
10-06-2020 11:45	4135001	bvBOhCH3iADSZry	8594.86	839.614	2482	6495829.000
01-06-2020 23:15	4135001	WRmjgnKYAwPKWDb	0	0	5834	7159700.000
10-06-2020 11:30	4135001	1BY6WEcLGh8j5v7	8866	866.675	2341	6441411.000
12-06-2020 13:00	4135001	ZnxXDlPa8U1GXgE	8050.43	787.971	3418.86	6733320.857
01-06-2020 05:00	4135001	YxYtjZvoooNbGkE	0	0	0	7305739.000
04-06-2020 05:30	4135001	ih0vzX44oOqAx2f	0	0	0	6329010.000
10-06-2020 20:15	4135001	zVJPv84UY57bAof	0	0	6560	7317016.000
18-05-2020 15:30	4135001	zVJPv84UY57bAof	7693.57	753.157	4552.14	7140567.143
18-05-2020 22:00	4135001	zBIq5rxdHJRwDNY	0	0	5390	6365047.000
15-05-2020 02:15	4135001	bvBOhCH3iADSZry	0	0	0	6316803.000
30-05-2020 14:45	4135001	WRmjgnKYAwPKWDb	9861.5	964.3	5522.38	7146421.375
31-05-2020 20:00	4135001	ZoEaEvLYb1n2sOq	0	0	5796	7222644.000
12-06-2020 22:45	4135001	iCRJl6heRkivqQ3	0	0	5888	7391359.000
27-05-2020 13:45	4135001	ZnxXDlPa8U1GXgE	4711.57	462.143	4904.43	6617553.429
16-05-2020 20:15	4135001	adLQvlD726eNBSB	0	0	6705	6284443.000
05-06-2020 06:15	4135001	ih0vzX44oOqAx2f	307.143	29.6714	6.28571	6337025.286
04-06-2020 07:30	4135001	uHbuxQJl8lW7ozc	2489.29	244.314	195	7186450.000
27-05-2020 15:00	4135001	zBIq5rxdHJRwDNY	4898.14	480.543	5254.71	6432956.714
19-05-2020 01:15	4135001	1IF53ai7Xc0U56Y	0	0	0	6209806.000
15-06-2020 00:15	4135001	ZoEaEvLYb1n2sOq	0	0	0	7323052.000
11-06-2020 14:45	4135001	7JYdWkrLSPkdwr4	5768.86	565.443	4263.14	7805354.143
16-05-2020 02:45	4135001	zBIq5rxdHJRwDNY	0	0	0	6345776.000
13-06-2020 08:15	4135001	iCRJl6heRkivqQ3	6263.71	613.671	542.571	7391901.571
11-06-2020 05:45	4135001	zBIq5rxdHJRwDNY	0	0	0	6537903.000
02-06-2020 16:15	4135001	ih0vzX44oOqAx2f	4891.88	479.887	6944.5	6320927.500
20-05-2020 17:45	4135001	z9Y9gH1T5YWrNuG	1546.86	151.2	8748.29	7049213.286
23-05-2020 13:45	4135001	ZnxXDlPa8U1GXgE	12698.2	1238.08	6003.62	6585142.625
16-05-2020 20:30	4135001	7JYdWkrLSPkdwr4	0	0	6461	7615537.000
31-05-2020 10:00	4135001	zBIq5rxdHJRwDNY	6309.62	618.087	1413.5	6458714.500
10-06-2020 08:30	4135001	rGa61gmuvPhdLxV	3577.57	351.586	563.857	7304767.857
04-06-2020 03:45	4135001	iCRJl6heRkivqQ3	0	0	0	7325696.000
15-05-2020 13:45	4135001	pkci93gMrogZuBj	7670.14	750.871	4184	7173286.000
07-06-2020 13:30	4135001	ZoEaEvLYb1n2sOq	11354.5	1108.29	5424.25	7270792.250
02-06-2020 23:15	4135001	1BY6WEcLGh8j5v7	0	0	7029	6390468.000
31-05-2020 07:30	4135001	wCURE6d3bPkepu2	1988	194.875	142	6903300.000
14-06-2020 23:00	4135001	ih0vzX44oOqAx2f	0	0	7165	6407683.000
02-06-2020 05:00	4135001	ZnxXDlPa8U1GXgE	0	0	0	6655443.000
30-05-2020 10:15	4135001	ZnxXDlPa8U1GXgE	4475.25	439.275	1283.75	6637349.750
01-06-2020 17:30	4135001	uHbuxQJl8lW7ozc	699.375	67.775	5541.25	7170894.250
04-06-2020 02:45	4135001	iCRJl6heRkivqQ3	0	0	0	7325696.000
28-05-2020 06:00	4135001	z9Y9gH1T5YWrNuG	147.25	14.2	0.5	7103885.500
14-06-2020 15:15	4135001	1IF53ai7Xc0U56Y	9728.25	950.725	6558	6413439.000
21-05-2020 18:00	4135001	ih0vzX44oOqAx2f	310	29.9429	7598.57	6233539.571
30-05-2020 07:15	4135001	YxYtjZvoooNbGkE	2192.86	215	120.571	7292623.571
15-06-2020 23:30	4135001	McdE0feGgRqW7Ca	0	0	6872	7396230.000
17-05-2020 15:00	4135001	uHbuxQJl8lW7ozc	9151	895	6231.71	7057570.714
24-05-2020 09:00	4135001	ZnxXDlPa8U1GXgE	7953	778.388	962.5	6588690.500
31-05-2020 09:30	4135001	1BY6WEcLGh8j5v7	7670.57	750.714	962.429	6373090.429
05-06-2020 14:30	4135001	VHMLBKoKgIrUVDU	11728.1	1144.1	5674.75	7369495.750
31-05-2020 09:00	4135001	adLQvlD726eNBSB	7483.29	732.586	759.714	6395530.714
15-06-2020 19:30	4135001	z9Y9gH1T5YWrNuG	0	0	6716	7239184.000
07-06-2020 08:00	4135001	sjndEbLyjtCKgGv	3408.86	335.086	307.429	7185963.429
15-05-2020 16:00	4135001	YxYtjZvoooNbGkE	4906.43	481.314	5759.86	7185725.857
10-06-2020 10:30	4135001	3PZuoBAID5Wc2HD	6493	636.029	1960.14	7185879.143
20-05-2020 18:45	4135001	zVJPv84UY57bAof	0	0	8842	7157179.000
13-06-2020 00:45	4135001	ih0vzX44oOqAx2f	0	0	0	6392263.000
31-05-2020 00:30	4135001	uHbuxQJl8lW7ozc	0	0	0	7159272.000
01-06-2020 21:45	4135001	uHbuxQJl8lW7ozc	0	0	5589	7170942.000
01-06-2020 14:30	4135001	YxYtjZvoooNbGkE	4987.57	489.043	5169.86	7310908.857
30-05-2020 07:15	4135001	WRmjgnKYAwPKWDb	2235.5	219.188	125	7141024.000
25-05-2020 20:45	4135001	pkci93gMrogZuBj	0	0	8812	7250519.000
11-06-2020 14:45	4135001	ih0vzX44oOqAx2f	5786	567.129	4214.86	6385246.857
08-06-2020 05:15	4135001	wCURE6d3bPkepu2	0	0	0	6959527.000
07-06-2020 08:45	4135001	1IF53ai7Xc0U56Y	5237.75	513.575	598.75	6355697.750
31-05-2020 15:15	4135001	adLQvlD726eNBSB	2141.86	210.1	5341.29	6400112.286
27-05-2020 16:15	4135001	zVJPv84UY57bAof	5588.12	547.725	6260	7211643.000
12-06-2020 11:15	4135001	z9Y9gH1T5YWrNuG	8024.12	785.375	1891.25	7212955.250
05-06-2020 11:00	4135001	rGa61gmuvPhdLxV	9768.86	954.371	2552.71	7267901.714
19-05-2020 09:15	4135001	WRmjgnKYAwPKWDb	6001.29	587.986	806.286	7055258.286
14-06-2020 19:00	4135001	ih0vzX44oOqAx2f	0	0	7165	6407683.000
15-06-2020 16:30	4135001	McdE0feGgRqW7Ca	3574.57	351.357	6513	7395871.000
19-05-2020 08:15	4135001	YxYtjZvoooNbGkE	2725	267.387	365.375	7205963.375
16-06-2020 20:00	4135001	McdE0feGgRqW7Ca	0	0	6365	7402595.000
07-06-2020 22:30	4135001	zBIq5rxdHJRwDNY	0	0	8183	6514911.000
17-05-2020 11:30	4135001	ZnxXDlPa8U1GXgE	12906.1	1258.7	3473.14	6538625.143
04-06-2020 07:45	4135001	sjndEbLyjtCKgGv	3415.57	335.129	256	7163549.000
01-06-2020 10:30	4135001	WRmjgnKYAwPKWDb	9267	905.586	2243.43	7156109.429
22-05-2020 18:15	4135001	sjndEbLyjtCKgGv	117.5	11.3375	7075.38	7072961.375
27-05-2020 20:00	4135001	YxYtjZvoooNbGkE	0	0	0	7276029.000
06-06-2020 14:15	4135001	VHMLBKoKgIrUVDU	11818	1153.06	5494.86	7377048.857
29-05-2020 17:00	4135001	sjndEbLyjtCKgGv	3235.62	317.7	7962.12	7128865.125
13-06-2020 23:30	4135001	zVJPv84UY57bAof	0	0	8410	7336960.000
25-05-2020 07:45	4135001	zVJPv84UY57bAof	3655.25	358.8	265.5	7189061.500
21-05-2020 20:30	4135001	adLQvlD726eNBSB	0	0	0	6321573.000
01-06-2020 08:15	4135001	z9Y9gH1T5YWrNuG	6161	603.763	639.375	7134537.125
16-05-2020 18:45	4135001	pkci93gMrogZuBj	0	0	6173	7181650.000
30-05-2020 03:00	4135001	iCRJl6heRkivqQ3	0	0	0	7291253.000
06-06-2020 14:00	4135001	ZnxXDlPa8U1GXgE	7380.43	722.143	5151.57	6691850.571
03-06-2020 17:45	4135001	7JYdWkrLSPkdwr4	1113.43	108.229	7707.86	7748580.857
10-06-2020 05:15	4135001	iCRJl6heRkivqQ3	0	0	0	7373220.000
21-05-2020 13:00	4135001	ZoEaEvLYb1n2sOq	10050.5	981.6	4735.75	7143803.750
10-06-2020 23:45	4135001	bvBOhCH3iADSZry	0	0	2512.71	6499210.000
18-05-2020 00:15	4135001	VHMLBKoKgIrUVDU	0	0	0	7227097.000
11-06-2020 05:30	4135001	3PZuoBAID5Wc2HD	0	0	0	7190469.000
16-05-2020 15:15	4135001	adLQvlD726eNBSB	6190	606.45	5971.5	6283709.500
07-06-2020 01:00	4135001	zBIq5rxdHJRwDNY	0	0	0	6506728.000
30-05-2020 19:30	4135001	WRmjgnKYAwPKWDb	0	0	7130	7148029.000
17-06-2020 20:00	4135001	bvBOhCH3iADSZry	0	0	5460	6539009.000
26-05-2020 04:30	4135001	bvBOhCH3iADSZry	0	0	0	6392336.000
04-06-2020 13:00	4135001	uHbuxQJl8lW7ozc	11807.4	1152.21	4629.86	7190884.857
17-05-2020 01:15	4135001	bvBOhCH3iADSZry	0	0	0	6328648.000
05-06-2020 11:15	4135001	rGa61gmuvPhdLxV	11846.9	1156.15	2826.62	7268175.625
17-05-2020 13:00	4135001	1BY6WEcLGh8j5v7	7081.5	692.212	4515	6276120.000
10-06-2020 10:15	4135001	zVJPv84UY57bAof	6845	670.386	1663.71	7312119.714
16-06-2020 15:45	4135001	iCRJl6heRkivqQ3	5261.14	515.829	5727	7419728.000
13-06-2020 16:00	4135001	iCRJl6heRkivqQ3	7113	696.513	8023.75	7399382.750
09-06-2020 12:00	4135001	1IF53ai7Xc0U56Y	9727	950.086	4098.43	6375931.429
31-05-2020 00:15	4135001	ih0vzX44oOqAx2f	0	0	0	6302267.000
11-06-2020 18:00	4135001	3PZuoBAID5Wc2HD	642.875	62.3	5699.88	7196168.875
26-05-2020 07:30	4135001	z9Y9gH1T5YWrNuG	3301.29	324.486	202	7089642.000
03-06-2020 12:15	4135001	ih0vzX44oOqAx2f	10054.7	982.743	3455.71	6324766.714
28-05-2020 15:45	4135001	bvBOhCH3iADSZry	5840.86	572.257	7125.57	6412958.571
04-06-2020 13:30	4135001	zBIq5rxdHJRwDNY	8002.57	783.186	5179	6489521.000
19-05-2020 06:30	4135001	1BY6WEcLGh8j5v7	180.143	17.4	4	6283652.000
29-05-2020 09:45	4135001	YxYtjZvoooNbGkE	8753.71	856.014	1378.43	7285782.429
28-05-2020 08:45	4135001	1IF53ai7Xc0U56Y	7977.5	780.862	961.625	6282423.625
26-05-2020 05:45	4135001	wCURE6d3bPkepu2	0	0	0	6864650.000
25-05-2020 04:45	4135001	ih0vzX44oOqAx2f	0	0	0	6256494.000
10-06-2020 15:15	4135001	VHMLBKoKgIrUVDU	3530.86	346.957	5630.71	7408446.714
17-06-2020 17:45	4135001	YxYtjZvoooNbGkE	946.143	91.9	5852	7425408.000
07-06-2020 18:30	4135001	z9Y9gH1T5YWrNuG	67.75	6.525	6341.5	7183630.500
31-05-2020 11:30	4135001	zBIq5rxdHJRwDNY	9447.5	922.913	2847.25	6460148.250
01-06-2020 22:30	4135001	YxYtjZvoooNbGkE	0	0	5777	7311516.000
18-05-2020 07:45	4135001	WRmjgnKYAwPKWDb	1748.14	171.071	274.429	7049378.429
24-05-2020 17:45	4135001	bvBOhCH3iADSZry	1023.14	99.4143	7402.86	6384174.857
16-05-2020 22:45	4135001	7JYdWkrLSPkdwr4	0	0	6461	7615537.000
22-05-2020 00:15	4135001	ih0vzX44oOqAx2f	0	0	0	6233543.000
17-05-2020 04:45	4135001	1BY6WEcLGh8j5v7	0	0	0	6271605.000
15-06-2020 23:00	4135001	iCRJl6heRkivqQ3	0	0	6777	7414001.000
02-06-2020 02:15	4135001	ZoEaEvLYb1n2sOq	0	0	0	7228440.000
07-06-2020 10:15	4135001	zBIq5rxdHJRwDNY	7570.71	741.186	1626.86	6508354.857
05-06-2020 09:15	4135001	uHbuxQJl8lW7ozc	9116.62	891.737	1086.88	7195621.875
01-06-2020 19:00	4135001	zBIq5rxdHJRwDNY	0	0	5794	6469033.000
31-05-2020 04:15	4135001	WRmjgnKYAwPKWDb	0	0	0	7148029.000
02-06-2020 19:15	4135001	VHMLBKoKgIrUVDU	0	0	0	7347744.000
07-06-2020 15:30	4135001	McdE0feGgRqW7Ca	8267.29	808.929	5927.57	7337087.571
30-05-2020 00:45	4135001	sjndEbLyjtCKgGv	0	0	0	7129029.000
27-05-2020 00:00	4135001	zVJPv84UY57bAof	0	0	0	7205383.000
10-06-2020 09:15	4135001	7JYdWkrLSPkdwr4	7109.5	696.013	1049	7795778.000
02-06-2020 07:15	4135001	pkci93gMrogZuBj	1624.75	158.762	101.5	7300401.500
18-05-2020 06:45	4135001	WRmjgnKYAwPKWDb	1154.71	112.257	41.8571	7049145.857
16-05-2020 05:15	4135001	1BY6WEcLGh8j5v7	0	0	0	6265313.000
18-05-2020 21:00	4135001	ih0vzX44oOqAx2f	0	0	5286	6210487.000
09-06-2020 04:00	4135001	3PZuoBAID5Wc2HD	0	0	0	7175733.000
09-06-2020 08:30	4135001	uHbuxQJl8lW7ozc	7124.71	697.7	684.143	7226238.143
08-06-2020 04:30	4135001	adLQvlD726eNBSB	0	0	0	6453384.000
24-05-2020 23:45	4135001	ih0vzX44oOqAx2f	0	0	7556	6256494.000
19-05-2020 19:00	4135001	z9Y9gH1T5YWrNuG	0	0	6892	7040465.000
01-06-2020 15:45	4135001	z9Y9gH1T5YWrNuG	1422	138.412	5636	7139533.000
18-05-2020 06:15	4135001	3PZuoBAID5Wc2HD	378.714	36.5857	5.14286	7008488.143
04-06-2020 00:45	4135001	WRmjgnKYAwPKWDb	0	0	0	7174627.000
06-06-2020 16:30	4135001	WRmjgnKYAwPKWDb	1374.38	133.762	6230.38	7196500.375
23-05-2020 21:00	4135001	bvBOhCH3iADSZry	0	0	7864	6376772.000
05-06-2020 22:00	4135001	1IF53ai7Xc0U56Y	0	0	0	6348557.000
23-05-2020 01:00	4135001	YxYtjZvoooNbGkE	0	0	0	7236121.000
06-06-2020 21:30	4135001	3PZuoBAID5Wc2HD	0	0	6496	7158982.000
28-05-2020 04:15	4135001	bvBOhCH3iADSZry	0	0	0	6405833.000
16-05-2020 05:45	4135001	wCURE6d3bPkepu2	0	0	0	6788927.000
05-06-2020 18:15	4135001	1BY6WEcLGh8j5v7	499.75	48.35	7154.25	6412534.250
19-05-2020 14:00	4135001	ZoEaEvLYb1n2sOq	8818.43	862.7	4704	7128231.000
19-05-2020 14:15	4135001	7JYdWkrLSPkdwr4	9331	912.487	4986.88	7633358.875
07-06-2020 00:45	4135001	sjndEbLyjtCKgGv	0	0	0	7185656.000
06-06-2020 08:45	4135001	uHbuxQJl8lW7ozc	6229.5	610.288	911.5	7203284.500
02-06-2020 11:30	4135001	iCRJl6heRkivqQ3	6397	626.675	3092.5	7313440.500
11-06-2020 19:30	4135001	adLQvlD726eNBSB	0	0	5790	6482734.000
05-06-2020 18:15	4135001	ZnxXDlPa8U1GXgE	544.125	52.6625	7630.38	6686692.375
28-05-2020 05:45	4135001	iCRJl6heRkivqQ3	0	0	0	7274692.000
23-05-2020 03:15	4135001	7JYdWkrLSPkdwr4	0	0	0	7658770.000
04-06-2020 13:15	4135001	sjndEbLyjtCKgGv	12379.2	1207.72	4893.38	7168186.375
30-05-2020 22:30	4135001	adLQvlD726eNBSB	0	0	7419	6394771.000
17-05-2020 07:45	4135001	z9Y9gH1T5YWrNuG	4203.43	412.629	238	7020978.000
03-06-2020 09:45	4135001	ZnxXDlPa8U1GXgE	6046.29	592.443	1269.57	6664237.571
24-05-2020 06:00	4135001	ZnxXDlPa8U1GXgE	0	0	0	6587728.000
22-05-2020 12:15	4135001	ZoEaEvLYb1n2sOq	10789.7	1053.8	3461	7150146.000
13-06-2020 10:30	4135001	uHbuxQJl8lW7ozc	11726.3	1143.63	2283.57	7254377.571
17-06-2020 11:45	4135001	1BY6WEcLGh8j5v7	10699.8	1045	2366	6482164.000
02-06-2020 21:00	4135001	zBIq5rxdHJRwDNY	0	0	7421	6476454.000
03-06-2020 22:30	4135001	zBIq5rxdHJRwDNY	0	0	7888	6484342.000
15-05-2020 03:30	4135001	7JYdWkrLSPkdwr4	0	0	0	7602960.000
11-06-2020 19:45	4135001	z9Y9gH1T5YWrNuG	0	0	5599	7211064.000
07-06-2020 18:00	4135001	McdE0feGgRqW7Ca	690.875	66.95	7024.5	7338184.500
19-05-2020 20:00	4135001	wCURE6d3bPkepu2	0	0	6956	6815349.000
18-05-2020 00:45	4135001	rGa61gmuvPhdLxV	0	0	0	7131537.000
14-06-2020 14:00	4135001	z9Y9gH1T5YWrNuG	14370.5	1401.12	5121.62	7230351.625
06-06-2020 03:00	4135001	McdE0feGgRqW7Ca	0	0	0	7324681.000
09-06-2020 13:30	4135001	WRmjgnKYAwPKWDb	9217.12	900.362	5454.75	7218455.750
02-06-2020 06:45	4135001	ih0vzX44oOqAx2f	796.375	77.25	31.375	6314014.375
01-06-2020 03:00	4135001	ih0vzX44oOqAx2f	0	0	0	6308232.000
